Longitude,Latitude,building_count_50,building_count_100,building_count_150,building_count_200,building_count_250,building_count_300,building_count_350,building_count_400,building_count_450,building_count_500,building_count_550,building_count_600,building_count_650,building_count_700,building_count_750,building_count_800,building_count_850,building_count_900,building_count_950,building_count_1000
-73.95719,40.77749667,3,4,5,8,8,12,18,22,26,32,38,45,54,64,74,83,96,112,122,134
-73.95724,40.777415,2,4,6,8,9,12,16,22,25,31,36,46,55,62,74,83,96,111,120,134
-73.95728667,40.77734833,2,5,6,6,9,12,15,22,26,31,37,48,53,63,73,84,95,111,121,135
-73.95741167,40.777185,2,4,6,7,10,11,17,23,26,31,38,47,55,65,71,85,93,107,120,132
-73.95743167,40.77715,2,4,6,7,9,11,17,22,27,30,37,47,55,62,71,84,94,108,121,131
-73.95738,40.77708833,2,4,6,7,9,11,16,22,27,31,37,48,54,62,71,85,93,107,119,131
-73.95734,40.777045,2,4,6,7,9,13,18,22,28,32,36,47,52,62,70,85,92,107,117,131
-73.957295,40.777005,3,4,5,8,9,13,17,22,26,32,36,46,50,63,69,85,93,107,117,130
-73.95718667,40.77693833,2,3,5,7,8,11,18,22,26,32,37,41,53,62,70,81,96,103,116,130
-73.95713333,40.77691,2,3,5,7,8,11,17,23,26,32,38,40,53,61,70,80,98,103,116,129
-73.957075,40.77687833,2,3,5,7,9,11,17,21,25,31,37,40,52,60,70,80,98,102,116,129
-73.95701667,40.77684833,2,3,5,7,10,13,17,20,25,30,36,39,50,61,71,81,93,102,114,128
-73.95690833,40.77679667,2,2,4,7,9,15,16,22,27,31,36,44,50,58,71,81,90,105,114,129
-73.95685167,40.776775,2,2,4,6,9,15,16,21,26,30,35,43,49,59,71,81,90,104,112,129
-73.95679333,40.77674667,2,2,4,7,10,15,16,20,25,30,34,43,48,58,72,80,89,103,113,128
-73.95673,40.77672,2,2,4,6,11,14,16,20,26,31,35,43,49,57,72,80,90,101,114,127
-73.95666667,40.77669167,2,2,4,6,11,14,18,20,26,30,36,43,49,57,71,80,89,102,117,125
-73.95660833,40.776665,2,2,3,6,10,14,17,20,26,29,35,42,48,58,69,78,90,102,114,126
-73.95655333,40.776645,2,2,3,7,10,14,17,19,24,28,36,42,48,57,67,78,88,101,113,126
-73.95651167,40.77662667,2,2,3,8,9,15,16,20,23,29,36,42,48,57,67,77,89,100,111,126
-73.95646833,40.776615,2,2,4,8,9,15,16,21,23,29,36,41,48,59,66,78,91,100,110,127
-73.95643667,40.77660167,2,2,4,8,9,15,16,20,23,28,36,42,47,59,66,77,91,99,110,127
-73.95641167,40.77659,2,2,4,7,10,14,16,20,23,28,35,42,48,59,65,76,91,99,110,127
-73.95623667,40.776575,2,2,5,6,11,12,17,19,23,27,34,42,49,59,64,76,90,98,111,123
-73.95607167,40.77652167,2,3,5,7,9,13,15,20,21,28,34,42,49,55,62,76,86,97,110,122
-73.95596833,40.77644833,2,4,5,7,8,13,14,18,23,26,33,43,49,55,64,73,83,96,110,121
-73.95589833,40.776415,3,4,5,7,8,13,14,18,24,27,34,43,47,54,64,72,82,95,108,121
-73.955815,40.77638333,2,4,6,7,9,11,15,17,25,26,35,42,47,54,65,73,83,94,107,121
-73.95572833,40.77635333,2,4,5,8,9,11,14,17,23,27,34,40,48,54,64,71,82,92,107,120
-73.95564833,40.77633333,2,4,5,8,9,10,14,18,23,28,35,38,48,54,64,70,82,91,106,119
-73.95557167,40.77628333,2,3,5,7,9,9,13,20,22,31,34,41,47,56,62,70,83,91,105,119
-73.95548,40.77624,2,3,5,7,9,9,13,18,21,30,33,40,46,55,60,71,82,91,105,119
-73.9554,40.776175,2,3,4,7,8,9,11,18,23,29,33,39,46,54,62,72,80,93,102,114
-73.95531,40.77612333,2,2,4,6,7,10,12,18,25,29,35,40,45,51,63,73,81,92,102,113
-73.95521833,40.77605167,2,2,4,6,7,10,13,19,25,27,35,39,45,50,65,71,81,91,101,112
-73.95501667,40.77594167,2,2,3,5,7,11,14,19,23,28,34,39,43,53,60,73,83,90,98,113
-73.95492167,40.775885,2,2,3,5,6,11,15,19,24,27,35,38,44,54,60,73,82,90,97,111
-73.95482167,40.77584333,2,2,3,4,6,12,16,19,24,28,33,37,45,52,62,70,82,89,98,108
-73.954725,40.7758,2,2,3,4,6,12,16,16,24,27,32,40,44,54,62,68,80,88,101,106
-73.95462333,40.77575,2,2,3,5,7,13,15,18,24,28,31,40,45,54,61,68,78,89,99,109
-73.95453167,40.77569333,2,2,4,5,7,13,14,18,22,26,30,41,44,55,61,68,77,90,95,113
-73.95432,40.77564833,2,2,4,7,7,11,15,19,23,25,30,38,46,53,62,65,82,86,100,111
-73.95423,40.77560667,2,2,4,7,8,11,15,19,23,25,31,37,46,54,61,65,78,85,99,111
-73.95414833,40.77556667,2,2,4,7,8,12,15,19,23,25,32,40,46,54,58,66,76,88,97,112
-73.95408333,40.77553333,2,2,7,7,8,12,14,18,22,25,31,40,45,54,58,68,73,90,96,115
-73.95400833,40.77549,2,3,5,7,8,12,14,17,22,26,30,40,44,53,59,67,73,89,96,112
-73.95384833,40.77527667,2,4,5,7,9,11,14,17,21,27,33,37,45,51,58,65,78,82,100,109
-73.9538,40.77526667,3,4,5,7,9,11,14,16,22,27,34,36,45,50,57,66,77,81,99,109
-73.95374667,40.77525167,3,4,5,8,9,11,14,16,22,28,34,38,44,50,57,66,76,82,98,111
-73.953685,40.775215,2,4,5,7,9,12,14,15,22,29,34,39,44,50,57,67,75,83,96,110
-73.95362333,40.77517667,3,4,5,7,9,12,15,16,21,29,33,40,42,51,56,69,74,86,95,109
-73.95348,40.77510833,2,4,5,7,9,12,13,16,25,31,34,40,42,49,60,66,73,84,96,105
-73.95340667,40.77507,2,4,5,7,8,11,13,16,24,28,34,39,44,48,59,66,76,85,94,106
-73.953265,40.775005,2,2,5,6,8,11,13,18,24,29,34,38,44,51,57,65,76,86,94,108
-73.95318167,40.77498333,2,2,5,6,7,12,13,20,24,29,33,40,43,50,55,67,76,85,94,111
-73.95310333,40.77496667,2,2,4,6,6,12,13,20,24,28,32,40,43,51,54,66,77,86,95,112
-73.95291667,40.77494167,2,2,4,5,6,11,15,17,26,27,34,38,45,50,59,63,78,84,99,110
-73.95285667,40.77492333,2,2,4,5,6,12,16,18,26,27,34,38,45,50,59,64,77,85,97,110
-73.95273167,40.77487833,2,2,4,5,6,13,16,19,25,29,32,40,43,54,57,64,74,88,98,110
-73.95267,40.77486167,2,2,4,5,5,13,15,19,25,29,32,39,42,54,57,66,73,89,98,108
-73.95260333,40.77485667,2,2,4,4,5,12,16,19,26,29,31,39,44,53,59,65,76,87,100,107
-73.95255667,40.77484,2,2,4,4,6,12,17,20,26,29,33,38,45,52,59,63,78,88,100,107
-73.95251833,40.77482167,2,2,4,4,6,11,17,19,27,27,33,39,45,51,59,63,77,89,100,105
-73.95248833,40.774805,2,2,4,4,6,11,17,18,27,29,33,39,46,51,60,63,78,88,100,104
-73.95245833,40.77479333,2,2,4,4,6,10,17,18,27,29,33,37,46,50,61,63,77,87,102,104
-73.95244,40.77477333,2,2,4,4,6,9,17,18,27,29,33,37,46,50,61,64,77,87,101,104
-73.95241833,40.77475833,2,2,3,4,6,9,17,18,27,29,33,37,46,52,60,64,77,87,99,104
-73.95239,40.77474667,2,2,3,4,6,10,17,18,27,29,33,37,45,52,60,65,76,88,98,105
-73.95236167,40.77473167,2,2,3,4,6,11,16,19,27,31,33,38,44,53,59,66,76,88,98,106
-73.95233333,40.77472,2,2,3,4,6,11,16,19,25,30,33,38,44,53,59,67,76,88,98,105
-73.95227333,40.77470333,2,2,3,5,5,12,15,20,23,30,31,40,44,53,58,68,76,87,96,109
-73.95224167,40.774695,2,2,3,5,5,12,14,20,24,30,31,40,43,54,57,69,75,87,96,109
-73.95221,40.77468833,2,2,3,5,5,12,14,20,24,30,31,40,44,53,58,68,75,86,96,110
-73.95214,40.77466333,2,2,3,5,6,12,15,20,25,30,32,40,44,52,59,67,78,84,95,108
-73.95205333,40.774655,2,2,4,5,6,11,15,19,25,29,34,38,44,52,62,67,79,84,97,107
-73.951955,40.77463833,2,2,5,6,6,10,15,19,25,28,35,40,44,52,61,66,79,83,96,107
-73.95190167,40.77461333,2,2,5,6,7,11,15,20,24,28,35,40,44,54,60,68,77,85,95,108
-73.95174167,40.774535,2,2,4,6,7,11,13,19,22,29,35,41,43,54,58,68,75,87,92,108
-73.95169667,40.77451333,2,2,5,6,8,11,14,19,22,28,35,41,44,53,59,67,75,86,92,107
-73.95166,40.77449667,2,3,5,6,8,11,14,19,22,26,34,41,47,54,60,66,75,86,94,106
-73.95144,40.77423167,2,4,5,8,9,13,15,15,23,28,32,41,48,54,59,67,78,84,96,104
-73.95138667,40.77422667,2,4,5,8,9,13,15,15,21,28,31,42,47,55,58,68,78,87,95,106
-73.95133167,40.77421833,2,4,5,8,10,13,15,15,20,28,30,42,46,55,59,68,77,88,94,107
-73.95127333,40.77420833,3,4,5,8,10,14,14,15,22,28,31,41,46,55,60,67,76,87,94,107
-73.95116167,40.77417667,2,4,5,8,11,14,14,16,22,28,34,41,48,54,60,68,80,87,97,105
-73.951055,40.77412833,2,4,5,9,11,13,14,18,22,27,34,40,47,54,61,68,79,85,98,104
-73.95100333,40.77409833,2,3,5,8,11,13,14,18,22,27,35,41,46,54,62,69,78,85,97,104
-73.95095,40.77407167,2,3,5,8,11,13,15,18,21,28,34,42,45,54,61,70,77,86,96,105
-73.95089,40.77405,2,3,5,8,11,13,15,18,21,28,33,41,43,54,60,71,77,88,95,107
-73.95082167,40.77402667,2,2,6,8,10,13,16,19,22,27,33,40,44,53,60,71,77,90,95,109
-73.950755,40.77400167,2,2,5,8,9,13,16,19,25,28,34,40,44,52,61,71,77,90,95,108
-73.95069167,40.77397167,2,2,4,8,8,13,16,18,25,27,35,39,45,53,65,69,79,86,96,108
-73.95062667,40.77394333,2,2,4,8,8,15,16,19,26,27,35,36,46,52,64,68,82,87,99,105
-73.95055833,40.77391667,2,2,3,6,8,14,16,20,27,28,34,37,45,53,63,68,83,85,98,105
-73.95048333,40.77388333,2,2,3,6,8,14,16,21,27,29,31,39,44,55,61,69,80,86,96,104
-73.95040667,40.77384667,2,2,3,5,9,14,17,21,27,29,31,39,42,55,60,70,79,89,95,107
-73.950315,40.77381833,2,2,3,5,8,14,19,22,28,30,32,39,42,54,60,71,79,89,95,106
-73.95022833,40.773785,2,2,3,4,7,13,19,22,28,30,33,37,45,52,63,67,80,87,97,104
-73.95006333,40.77372167,2,2,3,5,7,15,18,23,27,29,33,39,44,54,63,67,78,87,97,103
-73.94998,40.77368667,2,2,3,5,6,14,18,23,27,29,32,40,43,55,59,70,76,89,95,104
-73.94990167,40.77365667,2,2,3,5,9,14,18,23,27,29,32,39,42,56,59,69,76,87,95,106
-73.94976333,40.77361667,2,2,3,5,9,13,17,22,26,29,35,40,45,53,61,66,79,83,94,102
-73.9497,40.77359833,2,2,4,6,9,12,17,22,26,29,35,38,46,51,61,65,80,84,95,102
-73.94963667,40.77358167,2,2,5,7,9,13,17,21,26,29,35,38,46,51,61,65,80,85,93,104
-73.949585,40.77356,2,2,5,7,9,13,16,21,25,28,34,40,46,51,59,65,77,85,92,102
-73.94947167,40.77350333,2,2,6,7,10,13,17,19,24,29,35,41,47,54,58,69,73,84,91,102
-73.94942333,40.77348,2,3,5,7,10,13,16,19,24,29,34,42,47,54,58,69,73,84,94,101
-73.94934167,40.77344833,2,3,5,7,10,13,16,19,24,29,35,42,47,54,59,66,73,82,94,100
-73.94915667,40.77333167,3,4,5,9,9,12,15,16,24,28,36,39,48,52,60,66,73,80,89,101
-73.94908333,40.77331833,3,4,5,8,9,12,15,16,24,28,36,41,48,54,59,65,72,80,88,103
-73.94900833,40.77330667,3,4,5,8,9,12,15,16,22,28,34,43,48,55,58,65,72,81,88,103
-73.94884667,40.773265,2,4,5,8,9,13,15,17,23,29,34,43,49,56,58,64,73,79,90,99
-73.94876167,40.77323667,2,3,5,7,9,12,15,18,22,28,35,41,49,55,59,64,73,78,92,102
-73.94865833,40.773195,2,3,5,6,9,11,15,20,23,29,35,42,48,53,60,65,72,81,92,101
-73.948565,40.77315167,2,2,5,6,9,11,14,19,22,30,33,43,47,55,61,65,70,82,90,100
-73.94846833,40.77310833,2,2,5,6,8,11,15,19,22,29,32,43,45,54,61,66,74,83,90,100
-73.94837333,40.77307667,2,2,5,5,7,11,15,19,24,27,37,42,45,52,62,66,75,79,90,99
-73.94827167,40.77302833,2,2,4,5,7,10,15,18,25,28,38,40,46,53,61,64,77,80,90,98
-73.94817,40.772985,2,2,4,5,6,12,16,20,25,31,33,40,45,53,60,67,76,82,87,96
-73.94807333,40.77294333,2,2,4,5,5,12,14,19,25,31,32,41,46,54,58,68,75,82,86,96
-73.947965,40.772905,2,2,4,4,6,13,15,18,26,30,32,39,46,54,61,67,74,81,87,94
-73.94785833,40.772865,2,2,4,4,6,10,15,17,27,29,34,40,47,50,62,65,74,79,88,92
-73.94774833,40.772835,2,2,4,4,6,11,15,18,27,28,33,40,46,53,59,63,71,78,87,93
-73.94764333,40.7728,2,2,4,5,5,12,13,19,26,29,32,40,43,54,57,64,69,79,85,93
-73.947535,40.77276167,2,2,4,5,6,11,15,20,25,28,33,40,44,54,57,62,69,76,83,92
-73.94735,40.77270667,2,2,5,5,7,9,15,18,24,28,33,37,45,50,56,59,68,74,80,89
-73.94725833,40.772675,2,2,5,6,7,11,14,18,21,28,34,38,43,50,54,59,67,74,79,91
-73.94717167,40.77262333,2,2,4,6,7,11,12,17,23,29,32,38,41,48,52,59,65,73,78,92
-73.94709167,40.772575,2,2,5,6,9,11,12,17,23,30,33,38,40,46,52,57,65,71,77,88
-73.947025,40.77252833,2,3,6,6,9,11,13,17,23,28,33,38,40,45,52,57,64,70,80,85
-73.94696333,40.77245833,2,3,5,7,9,10,13,16,22,27,33,37,40,42,50,56,64,68,80,86
-73.94685833,40.772385,2,4,5,9,9,10,13,16,22,28,33,34,40,41,48,54,63,69,78,85
-73.94682333,40.77236667,3,4,5,9,9,10,13,16,22,28,32,34,39,42,47,55,61,70,76,85
-73.94670333,40.77236833,3,4,5,9,9,10,15,15,19,29,31,34,38,42,43,53,59,72,76,86
-73.94667667,40.772385,2,4,5,9,9,10,15,15,21,29,31,34,37,41,43,52,59,71,78,86
-73.946655,40.77240667,2,4,5,9,9,10,15,16,21,29,31,34,37,41,43,52,60,71,77,86
-73.94663333,40.77243833,3,4,5,8,9,10,15,16,22,29,31,35,36,41,44,52,60,70,78,87
-73.94661333,40.77247667,2,4,6,8,9,11,15,16,22,30,31,35,36,40,44,53,59,69,78,86
-73.94659,40.77251833,2,4,6,7,9,10,15,16,21,30,31,33,36,40,44,52,59,68,79,86
-73.94657,40.77256167,2,4,6,7,9,10,14,16,22,30,31,33,36,40,44,51,62,69,80,87
-73.94655,40.77260167,2,4,6,7,9,11,13,16,22,28,32,33,36,41,43,49,62,70,81,89
-73.946535,40.77263833,2,4,6,7,9,11,13,16,22,28,32,33,36,40,44,48,63,71,80,89
-73.94653833,40.77267833,2,3,6,6,8,11,13,17,22,27,33,33,36,41,44,49,63,70,80,88
-73.94653667,40.77271667,2,4,6,6,8,11,13,17,23,27,33,33,36,41,44,49,63,68,80,88
-73.94652667,40.77275167,2,4,6,6,8,11,13,17,24,27,33,33,36,41,44,47,62,70,80,88
-73.94651833,40.77279333,2,4,6,6,8,11,13,15,23,27,33,34,36,40,44,48,60,70,82,88
-73.94650333,40.77282667,1,3,6,6,8,12,12,15,23,26,32,34,37,40,44,48,61,69,84,88
-73.946465,40.77287667,2,3,6,6,8,12,13,16,23,25,31,34,38,39,45,48,62,69,84,87
-73.94639333,40.7729,2,4,5,6,8,11,14,17,23,26,31,34,38,39,44,49,61,70,82,87
-73.94628167,40.77306333,3,4,4,7,9,10,14,17,21,25,28,34,36,39,43,52,57,73,79,90
-73.94624667,40.77311,2,4,4,7,9,11,14,17,21,25,27,34,36,40,44,53,56,73,78,91
-73.94612167,40.77327167,2,4,5,6,8,11,15,18,20,24,28,32,36,39,45,53,63,73,79,88
-73.94607833,40.773335,2,3,5,5,9,11,15,18,20,23,29,31,36,40,46,53,64,67,79,88
-73.94604667,40.77338333,2,4,5,6,8,11,15,17,20,22,28,29,36,40,46,54,64,68,80,88
-73.94601667,40.77344,2,4,5,6,8,11,14,16,21,22,27,30,36,40,47,54,65,68,81,88
-73.945985,40.773495,2,3,5,6,9,12,14,16,21,23,26,30,37,39,47,56,64,69,81,87
-73.94594,40.773565,2,3,4,7,8,11,15,16,20,23,26,31,37,40,48,55,63,70,81,90
-73.94588833,40.77362333,3,3,4,7,8,12,15,16,18,23,26,31,36,42,47,57,65,71,79,91
-73.94583167,40.77368333,3,3,5,7,8,12,14,15,18,23,25,29,34,43,50,58,65,72,77,90
-73.94577167,40.77374,2,3,4,7,9,12,14,15,18,23,25,29,34,43,51,58,64,73,76,90
-73.94571833,40.77379667,2,3,5,7,9,12,13,15,19,22,25,30,35,43,50,59,63,72,79,90
-73.94566833,40.77386,1,3,5,7,10,12,13,15,19,21,25,30,37,43,52,58,64,72,80,89
-73.94562167,40.77392333,1,3,5,7,10,12,13,14,18,20,25,29,36,44,53,60,66,73,79,89
-73.94557667,40.77398167,1,3,5,6,9,11,13,14,18,22,27,29,35,44,53,60,67,73,81,91
-73.94553167,40.77404167,1,4,6,7,10,11,13,14,18,21,26,28,36,45,52,60,67,73,81,91
-73.94547667,40.77410667,1,2,6,7,10,11,12,14,17,21,25,30,37,45,51,58,67,73,84,92
-73.94542667,40.77417,1,2,5,8,10,11,11,14,17,21,24,31,38,45,52,60,67,73,88,92
-73.94537,40.774235,2,2,4,9,9,10,12,14,17,22,25,31,37,44,51,60,67,75,87,93
-73.94530667,40.77430333,2,2,5,9,9,10,12,14,16,22,24,30,38,44,52,60,69,76,85,93
-73.94519667,40.77444333,1,2,4,7,9,10,11,12,18,22,26,32,39,45,51,61,69,80,87,94
-73.94514333,40.77451167,1,2,5,7,9,10,11,12,18,20,27,33,37,44,50,61,69,80,88,93
-73.94509,40.774585,1,3,5,6,9,10,11,13,17,20,28,34,38,44,51,57,73,81,89,90
-73.94503333,40.77465833,1,3,5,5,7,10,11,13,17,21,29,33,40,45,52,58,76,81,89,90
-73.94498,40.77473333,1,2,5,5,8,10,10,13,17,23,28,34,40,43,51,59,74,81,86,90
-73.944925,40.77480667,1,2,5,5,7,10,10,13,18,24,29,34,41,45,50,61,71,82,86,92
-73.94486833,40.77487833,1,2,4,5,6,8,12,14,17,24,29,36,40,46,52,65,71,81,86,92
-73.94474167,40.77500833,1,2,2,6,6,7,12,13,19,25,30,36,40,47,53,63,72,78,85,89
-73.94467833,40.77507,1,2,2,5,6,8,11,13,21,26,30,35,41,46,57,62,70,75,84,89
-73.94461833,40.77512833,1,2,3,4,6,8,11,13,21,25,31,36,43,47,58,63,70,73,84,87
-73.94456333,40.77518333,1,2,3,3,6,8,11,16,20,25,32,36,43,48,58,60,69,73,84,87
-73.94451667,40.77523667,1,1,3,3,6,8,10,17,21,26,32,37,43,49,58,61,67,75,81,87
-73.94447333,40.77528833,1,1,3,3,6,8,9,17,22,27,33,37,42,53,57,61,66,73,78,86
-73.94443,40.77533333,1,1,3,3,7,9,9,16,23,28,33,37,43,54,57,61,66,73,78,86
-73.94439667,40.77537333,1,2,3,3,6,9,10,16,22,27,33,38,43,53,57,61,65,73,77,86
-73.94435333,40.77543167,1,2,3,3,5,9,11,17,22,28,31,39,44,54,57,61,63,71,77,85
-73.94427333,40.77552833,1,2,2,4,6,8,14,16,22,30,33,40,48,54,57,60,64,70,75,81
-73.944205,40.775625,1,2,2,5,6,8,14,17,23,30,34,40,49,53,56,58,64,69,76,81
-73.94418667,40.77567,1,2,2,5,6,8,15,17,22,30,35,42,50,54,56,57,65,68,74,79
-73.94415667,40.77572333,1,2,3,5,6,9,14,18,23,31,35,45,50,54,56,59,65,67,74,78
-73.94411333,40.77578,1,2,3,6,6,11,14,19,23,29,37,46,50,52,56,58,65,66,73,80
-73.94406667,40.77584333,1,2,3,5,7,11,13,20,23,30,37,46,50,52,56,57,64,66,72,80
-73.94401833,40.77590667,1,1,4,5,8,12,14,20,24,30,40,46,51,52,56,58,63,67,70,77
-73.943915,40.77603833,1,2,5,6,10,12,15,19,26,31,42,47,49,51,53,58,60,68,71,77
-73.94386833,40.776105,1,2,5,6,11,12,17,19,27,31,42,47,48,51,54,58,60,66,70,76
-73.94382,40.776175,2,2,5,8,11,14,17,20,25,36,41,48,48,52,54,57,60,65,70,76
-73.94377167,40.77624833,1,3,4,8,11,15,18,22,27,38,42,46,48,52,53,54,61,66,71,75
-73.94372167,40.77632333,1,3,5,9,11,15,18,22,28,38,41,45,48,52,53,54,61,65,71,76
-73.94367,40.77639667,1,3,7,10,12,15,20,22,32,37,42,43,49,50,53,54,61,64,71,74
-73.94361667,40.77647167,1,3,6,11,13,16,22,24,33,37,41,43,47,50,53,53,61,64,70,75
-73.94347333,40.77665833,1,3,7,11,15,17,21,31,34,37,39,43,46,48,50,54,59,65,69,75
-73.94342667,40.776715,1,2,7,11,16,19,22,31,33,36,38,42,45,48,51,55,58,64,69,75
-73.94342167,40.77680167,1,2,6,12,16,19,24,31,34,36,38,43,44,47,51,55,60,65,69,76
-73.94344333,40.77684333,2,3,7,12,16,19,26,31,34,36,39,43,44,47,51,56,60,65,71,76
-73.94348167,40.77688167,2,3,7,12,15,19,29,31,35,37,39,43,45,47,50,56,60,66,71,76
-73.94354167,40.77691333,2,3,7,11,17,20,29,32,36,37,40,42,46,47,52,56,61,65,72,76
-73.94359833,40.77693833,2,3,6,11,16,22,29,32,36,37,40,42,46,48,52,56,62,66,73,77
-73.943665,40.77696,2,4,9,11,15,22,30,32,36,37,41,42,46,48,52,57,63,67,74,77
-73.94373333,40.776985,2,4,9,10,15,22,30,33,37,37,42,44,46,50,53,59,63,68,75,79
-73.94379833,40.77701167,3,4,9,10,15,21,31,34,37,38,42,44,46,50,53,60,64,69,75,80
-73.943855,40.77704167,3,5,8,10,15,23,31,35,37,39,42,44,46,50,52,62,64,70,75,82
-73.94390833,40.77707333,4,6,7,11,15,25,30,35,37,40,43,44,45,50,53,62,65,71,76,83
-73.94395333,40.77710667,4,6,7,11,15,26,32,36,37,40,43,44,47,50,55,60,67,71,77,83
-73.94400833,40.77712,4,6,7,11,15,26,32,36,38,40,44,44,47,51,55,60,68,72,76,83
-73.94405,40.77714167,4,6,7,10,15,26,32,36,38,40,44,44,46,52,56,60,68,72,77,84
-73.94409333,40.77715667,3,6,7,9,16,25,31,36,38,40,44,44,47,53,57,60,70,72,79,84
-73.94412833,40.77716833,3,6,7,9,16,24,31,35,39,41,44,44,47,53,57,61,70,73,79,84
-73.944155,40.777175,3,6,7,10,16,23,32,35,39,41,44,45,47,53,57,62,70,73,80,84
-73.94428667,40.77723833,2,5,7,11,15,24,30,35,39,43,44,46,47,56,58,64,70,76,82,88
-73.94432333,40.77725333,2,5,7,11,14,24,30,34,40,43,43,46,48,56,59,64,71,76,83,89
-73.944365,40.77727833,2,5,7,11,16,24,29,35,40,43,43,46,48,56,60,64,72,77,83,90
-73.94447,40.777325,2,5,8,11,16,25,28,33,40,43,45,46,51,56,62,65,71,77,85,91
-73.944525,40.777355,2,4,8,10,17,24,28,33,39,43,45,46,53,56,62,65,73,78,87,90
-73.94464667,40.777405,2,4,7,9,15,23,29,31,38,43,45,49,52,57,62,68,74,81,87,93
-73.94471333,40.77742667,2,4,7,9,13,21,28,31,37,42,45,50,52,59,62,68,75,82,87,93
-73.944775,40.77744667,2,5,7,8,12,20,25,31,37,41,45,50,52,59,63,68,76,84,86,95
-73.94483667,40.77747333,2,5,6,10,12,20,26,31,35,40,44,50,54,60,64,69,75,86,86,96
-73.944895,40.7775,2,5,6,10,13,20,26,32,35,40,46,50,54,60,65,70,77,86,89,96
-73.94494333,40.77752667,2,5,6,10,13,18,24,30,35,39,46,50,55,60,65,70,78,86,89,96
-73.94499833,40.77755333,2,5,6,9,12,18,23,28,35,38,45,51,56,60,66,71,79,84,92,96
-73.94504667,40.77758333,3,5,7,9,13,18,22,27,35,36,45,52,56,61,67,72,80,84,94,97
-73.94509167,40.77760833,3,5,7,8,13,18,21,28,35,35,44,53,56,60,67,72,81,86,94,97
-73.94512,40.77763833,3,5,6,8,13,18,21,28,35,35,44,52,56,60,67,75,80,86,93,98
-73.94515167,40.777655,3,5,6,8,13,18,20,27,34,38,43,53,57,60,67,75,79,86,93,99
-73.94518,40.77766833,3,5,6,8,13,17,19,27,33,38,43,53,57,61,68,76,80,88,93,98
-73.94550833,40.77785167,2,5,8,11,11,15,18,20,26,37,43,46,57,64,70,75,85,90,97,100
-73.94553833,40.77785833,2,5,8,11,11,15,18,20,26,37,43,47,57,64,70,77,85,89,97,100
-73.94557667,40.77786167,2,5,8,11,11,15,18,20,25,36,43,47,57,65,71,77,85,90,97,102
-73.94562833,40.77786333,2,5,6,11,11,14,18,20,23,35,42,47,56,65,71,77,85,91,97,103
-73.94568667,40.77786167,2,5,6,11,11,12,17,18,23,34,40,47,55,64,72,77,85,92,97,107
-73.94574,40.77789,2,5,7,11,11,12,17,19,25,32,41,49,52,63,71,78,85,91,97,107
-73.94588167,40.77792667,1,5,6,9,11,13,14,19,23,29,39,48,55,61,71,80,89,91,102,109
-73.94595667,40.77796,2,4,6,9,11,13,14,20,23,29,38,46,54,59,70,80,88,91,103,109
-73.94603167,40.77799667,2,3,6,8,11,13,14,20,23,30,38,47,55,61,70,80,88,94,106,109
-73.94612,40.77803333,2,3,6,7,9,13,13,17,23,28,36,45,51,62,69,80,88,98,106,115
-73.94621167,40.77806833,2,2,5,7,9,13,16,17,25,29,35,43,53,62,67,78,87,102,106,115
-73.94630333,40.778105,2,2,5,7,8,11,16,18,24,29,37,40,51,61,68,77,89,102,108,116
-73.94639,40.778155,2,2,6,6,8,12,16,19,23,28,36,40,50,59,71,75,92,101,110,117
-73.94647667,40.7782,2,2,4,6,7,13,16,20,23,30,36,42,48,58,72,76,92,98,111,117
-73.94665333,40.7783,2,2,4,5,8,13,16,20,25,27,35,42,46,57,68,83,87,101,111,122
-73.94674333,40.77835,2,2,3,4,7,13,16,18,26,28,36,41,49,55,67,80,91,100,112,121
-73.94683833,40.77838833,2,2,3,4,7,13,16,17,26,28,32,41,47,55,69,78,92,97,114,122
-73.94693167,40.77842667,2,2,3,5,6,12,16,19,26,29,32,42,47,57,68,77,92,99,113,122
-73.94703333,40.77846,2,2,3,5,5,12,16,19,23,28,32,39,46,58,66,80,89,101,111,123
-73.94711833,40.77850833,2,2,3,5,8,12,16,19,23,28,33,39,47,58,66,78,89,99,107,126
-73.94720167,40.77854667,2,2,4,5,8,12,15,19,21,26,33,40,48,58,69,77,88,99,110,125
-73.94734833,40.77861167,2,2,4,6,8,12,14,17,22,25,34,39,50,57,69,75,83,98,114,122
-73.94742333,40.77863667,2,2,4,6,8,12,14,17,22,25,31,40,51,61,68,76,82,97,112,123
-73.947495,40.778655,2,2,6,6,8,11,13,17,22,25,30,44,50,59,67,74,83,97,110,123
-73.94757,40.77866833,2,3,6,7,9,11,14,16,20,26,30,44,48,60,67,75,83,96,111,124
-73.94765,40.77868667,2,3,6,7,9,11,14,16,21,26,31,40,50,60,68,74,82,95,110,122
-73.94773,40.778705,2,4,6,7,9,11,13,16,20,24,33,39,51,60,66,73,84,94,109,120
-73.94780333,40.77872,2,4,7,8,9,12,13,15,19,24,32,39,50,59,65,74,85,95,108,119
-73.94785833,40.77873833,2,4,6,9,9,11,13,15,19,25,32,41,49,59,65,73,84,97,106,118
-73.94788833,40.77877167,3,4,6,9,9,11,13,15,19,25,33,39,47,60,66,70,85,96,106,118
